age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
30,admin.,single,secondary,yes,-228,yes,no,cellular,15,may,101,1,371,1,failure,no,38251
31,technician,married,tertiary,no,-256,yes,no,cellular,15,may,272,1,365,5,failure,no,38252
39,blue-collar,married,secondary,no,1254,yes,no,cellular,15,may,133,1,353,5,other,no,38253
33,blue-collar,single,secondary,no,1211,yes,no,cellular,15,may,39,1,361,4,failure,no,38254
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other,no,38255
39,blue-collar,single,unknown,no,10,yes,no,telephone,15,may,23,3,346,10,failure,no,38256
30,services,single,secondary,no,581,yes,no,cellular,15,may,267,1,354,1,other,no,38257
38,blue-collar,married,secondary,no,1027,yes,no,cellular,15,may,12,5,-1,0,unknown,no,38258
30,technician,single,secondary,no,592,yes,no,cellular,15,may,353,1,-1,0,unknown,no,38259
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,217,1,176,1,failure,no,38260
27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,other,no,38261
51,housemaid,divorced,primary,no,94,yes,no,cellular,15,may,77,1,297,4,failure,no,38262
35,admin.,divorced,secondary,no,534,no,no,cellular,15,may,669,1,312,3,failure,yes,38263
42,admin.,divorced,secondary,no,-106,yes,no,cellular,15,may,495,1,347,3,failure,no,38264
57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no,38265
32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,may,233,1,368,1,failure,no,38266
28,blue-collar,single,tertiary,no,1372,no,no,cellular,15,may,48,4,298,1,failure,no,38267
32,technician,single,secondary,no,-234,yes,no,cellular,15,may,24,7,-1,0,unknown,no,38268
27,management,married,tertiary,no,1531,yes,no,cellular,15,may,187,1,367,4,failure,no,38269
43,services,married,secondary,no,68,yes,yes,cellular,15,may,159,1,-1,0,unknown,no,38270
26,unemployed,single,secondary,no,130,yes,no,cellular,15,may,283,3,-1,0,unknown,no,38271
35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,yes,38272
32,admin.,single,tertiary,no,1531,yes,no,cellular,15,may,58,1,352,5,failure,no,38273
40,blue-collar,married,secondary,no,-450,yes,no,cellular,15,may,181,1,-1,0,unknown,no,38274
37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure,no,38275
31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,no,38276
26,technician,single,secondary,no,276,yes,no,cellular,15,may,106,1,368,4,failure,no,38277
30,blue-collar,single,primary,no,413,yes,no,cellular,15,may,148,1,345,4,other,no,38278
59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no,38279
23,services,single,secondary,no,567,yes,yes,cellular,15,may,358,1,-1,0,unknown,no,38280
55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,yes,38281
27,technician,married,secondary,no,317,yes,yes,cellular,15,may,1286,1,-1,0,unknown,no,38282
33,blue-collar,married,primary,no,1138,yes,yes,cellular,15,may,122,2,343,4,failure,no,38283
28,admin.,single,secondary,no,7,yes,no,cellular,15,may,87,1,-1,0,unknown,no,38284
26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,no,38285
32,blue-collar,single,secondary,no,75,yes,no,cellular,15,may,127,1,-1,0,unknown,no,38286
32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,yes,38287
35,technician,single,secondary,no,705,yes,yes,cellular,15,may,177,1,361,3,failure,no,38288
31,blue-collar,married,secondary,no,154,yes,yes,cellular,15,may,454,1,-1,0,unknown,no,38289
28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,yes,38290
48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no,38291
31,admin.,divorced,secondary,no,360,no,no,cellular,15,may,332,1,297,2,other,no,38292
31,blue-collar,single,secondary,no,39,yes,no,cellular,15,may,123,5,-1,0,unknown,no,38293
53,blue-collar,single,primary,no,210,yes,no,cellular,15,may,984,1,368,1,failure,no,38294
29,blue-collar,married,primary,no,10191,yes,no,cellular,15,may,282,2,-1,0,unknown,no,38295
34,blue-collar,married,primary,no,431,yes,no,cellular,15,may,514,1,-1,0,unknown,no,38296
24,technician,single,secondary,no,246,yes,yes,cellular,15,may,224,1,-1,0,unknown,no,38297
37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,25,1,350,5,other,no,38298
34,blue-collar,married,secondary,no,362,yes,no,cellular,15,may,151,1,-1,0,unknown,no,38299
30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,223,1,-1,0,unknown,no,38300
31,admin.,married,secondary,no,685,yes,no,cellular,15,may,552,1,329,3,failure,yes,38301
43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,no,38302
32,services,single,secondary,no,-341,no,no,cellular,15,may,339,1,345,3,failure,no,38303
23,services,single,unknown,no,15,yes,no,cellular,15,may,76,2,364,2,other,no,38304
29,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,no,38305
49,admin.,married,primary,no,169,yes,no,cellular,15,may,82,3,-1,0,unknown,no,38306
58,technician,married,primary,no,10,yes,no,cellular,15,may,298,1,-1,0,unknown,no,38307
29,admin.,single,secondary,no,710,yes,yes,cellular,15,may,51,1,345,2,failure,no,38308
38,blue-collar,single,primary,no,1583,yes,no,cellular,15,may,386,1,-1,0,unknown,no,38309
26,services,single,secondary,no,2047,yes,no,cellular,15,may,457,1,-1,0,unknown,no,38310
42,services,married,secondary,no,9277,yes,no,cellular,15,may,395,1,361,3,other,no,38311
23,blue-collar,single,secondary,no,780,yes,no,cellular,15,may,416,1,-1,0,unknown,yes,38312
24,blue-collar,single,primary,no,388,yes,no,cellular,15,may,193,2,-1,0,unknown,no,38313
45,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,2,-1,0,unknown,no,38314
33,services,married,secondary,no,174,yes,no,cellular,15,may,45,1,298,1,other,no,38315
38,blue-collar,married,primary,no,1099,yes,no,cellular,15,may,22,5,-1,0,unknown,no,38316
26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,-1,0,unknown,yes,38317
39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59,3,367,1,other,no,38318
36,blue-collar,divorced,secondary,no,421,yes,no,cellular,15,may,34,7,360,4,other,no,38319
42,entrepreneur,married,tertiary,no,34,yes,no,cellular,15,may,272,1,-1,0,unknown,no,38320
24,student,single,secondary,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,no,38321
35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure,no,38322
56,technician,married,secondary,no,276,yes,no,cellular,15,may,301,1,368,1,failure,no,38323
38,technician,single,secondary,no,1270,yes,yes,cellular,15,may,164,1,337,6,other,no,38324
30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,unknown,no,38325
30,technician,married,secondary,no,-206,yes,yes,cellular,15,may,133,1,-1,0,unknown,no,38326
46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,yes,38327
27,services,single,secondary,no,-74,yes,no,cellular,15,may,151,1,345,1,failure,no,38328
32,services,single,secondary,no,1987,yes,no,telephone,15,may,36,2,176,2,failure,no,38329
29,blue-collar,single,primary,no,-24,yes,no,cellular,15,may,325,1,-1,0,unknown,no,38330
39,management,married,primary,no,197,yes,no,cellular,15,may,193,1,-1,0,unknown,no,38331
31,blue-collar,married,primary,no,-365,yes,no,cellular,15,may,36,1,-1,0,unknown,no,38332
31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,110,1,-1,0,unknown,no,38333
39,services,married,secondary,no,3165,yes,no,cellular,15,may,56,1,368,2,failure,no,38334
23,blue-collar,married,secondary,no,-295,yes,no,cellular,15,may,411,1,323,2,failure,no,38335
29,technician,single,secondary,no,213,yes,no,cellular,15,may,174,1,361,1,failure,no,38336
33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,no,38337
28,blue-collar,married,secondary,no,83,yes,no,cellular,15,may,224,1,-1,0,unknown,no,38338
28,blue-collar,single,secondary,no,-545,yes,yes,cellular,15,may,322,1,-1,0,unknown,no,38339
25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no,38340
44,admin.,divorced,secondary,no,-179,yes,no,cellular,15,may,333,1,-1,0,unknown,no,38341
24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,1,-1,0,unknown,no,38342
30,services,single,secondary,no,-100,yes,yes,cellular,15,may,292,1,-1,0,unknown,no,38343
28,blue-collar,single,secondary,no,-267,yes,no,cellular,15,may,145,2,329,4,failure,no,38344
35,admin.,single,tertiary,no,1374,yes,no,cellular,15,may,319,1,-1,0,unknown,no,38345
32,entrepreneur,married,tertiary,no,721,yes,no,cellular,15,may,128,1,-1,0,unknown,no,38346
32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,no,38347
36,services,married,secondary,no,647,yes,yes,cellular,15,may,290,2,-1,0,unknown,no,38348
34,blue-collar,single,primary,no,4260,yes,no,cellular,15,may,375,1,-1,0,unknown,no,38349
31,admin.,single,secondary,no,1340,no,no,cellular,15,may,185,1,-1,0,unknown,no,38350
25,blue-collar,single,secondary,no,171,yes,no,cellular,15,may,178,1,359,2,failure,no,38351
33,blue-collar,married,secondary,no,463,yes,no,cellular,15,may,27,5,-1,0,unknown,no,38352
46,blue-collar,married,secondary,no,51,yes,no,cellular,15,may,333,1,-1,0,unknown,no,38353
28,services,single,secondary,no,221,yes,no,cellular,15,may,256,1,-1,0,unknown,no,38354
43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,no,38355
30,technician,single,unknown,no,878,yes,no,cellular,15,may,173,3,298,3,other,no,38356
35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,15,may,171,1,175,6,failure,no,38357
24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,no,38358
45,blue-collar,married,primary,no,900,yes,no,telephone,15,may,26,1,340,1,failure,no,38359
33,services,single,secondary,no,-198,yes,no,cellular,15,may,256,1,359,3,success,no,38360
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,unknown,no,38361
37,blue-collar,married,primary,no,508,yes,yes,cellular,15,may,340,1,-1,0,unknown,no,38362
31,admin.,divorced,secondary,no,-254,yes,no,cellular,15,may,237,2,-1,0,unknown,no,38363
34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,yes,38364
29,blue-collar,married,primary,no,149,yes,no,cellular,15,may,242,2,-1,0,unknown,no,38365
22,student,single,secondary,no,2589,yes,no,cellular,15,may,239,1,352,1,other,no,38366
60,blue-collar,married,primary,no,38,yes,no,cellular,15,may,109,11,373,1,other,no,38367
60,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,-1,0,unknown,yes,38368
30,entrepreneur,married,tertiary,no,3037,yes,no,cellular,15,may,10,5,175,7,other,no,38369
35,management,single,tertiary,no,6781,yes,no,cellular,15,may,19,6,-1,0,unknown,no,38370
38,technician,single,secondary,no,553,yes,no,cellular,15,may,178,2,270,8,other,no,38371
58,housemaid,married,primary,no,260,yes,no,telephone,15,may,71,5,364,3,failure,no,38372
50,retired,married,primary,no,172,yes,yes,cellular,15,may,7,6,-1,0,unknown,no,38373
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no,38374
32,services,married,secondary,no,180,yes,no,telephone,15,may,45,2,-1,0,unknown,no,38375
41,management,married,tertiary,no,526,yes,no,cellular,15,may,229,5,268,4,failure,no,38376
43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no,38377
24,admin.,single,secondary,no,926,yes,yes,cellular,15,may,191,1,-1,0,unknown,no,38378
28,student,single,tertiary,no,22,yes,no,cellular,15,may,536,2,-1,0,unknown,yes,38379
29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,yes,38380
31,blue-collar,single,secondary,no,184,yes,no,cellular,15,may,178,1,-1,0,unknown,no,38381
55,blue-collar,married,secondary,no,1078,yes,yes,cellular,15,may,41,1,-1,0,unknown,no,38382
47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no,38383
35,services,married,secondary,no,2791,yes,no,cellular,15,may,45,1,-1,0,unknown,no,38384
25,technician,married,secondary,no,691,yes,no,cellular,15,may,333,1,330,2,failure,no,38385
38,admin.,married,secondary,no,257,yes,no,cellular,15,may,10,5,-1,0,unknown,no,38386
32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,no,38387
34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no,38388
39,blue-collar,married,primary,no,-50,yes,no,cellular,15,may,100,1,-1,0,unknown,no,38389
33,services,married,secondary,no,624,yes,no,cellular,15,may,423,1,-1,0,unknown,no,38390
29,admin.,single,secondary,no,405,yes,no,cellular,15,may,84,1,345,1,other,no,38391
30,services,married,secondary,no,683,yes,no,cellular,15,may,66,1,-1,0,unknown,no,38392
39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,576,4,371,1,failure,yes,38393
44,blue-collar,married,secondary,no,167,yes,no,cellular,15,may,79,2,373,1,failure,no,38394
53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes,38395
27,services,married,secondary,no,311,yes,no,cellular,15,may,50,1,352,1,failure,no,38396
39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure,no,38397
31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,38398
33,management,married,primary,no,142,yes,no,cellular,15,may,87,1,368,1,failure,no,38399
32,management,single,tertiary,no,435,yes,yes,cellular,15,may,676,3,-1,0,unknown,no,38400
29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure,no,38401
49,self-employed,married,secondary,no,505,yes,no,telephone,15,may,354,2,-1,0,unknown,no,38402
32,admin.,single,secondary,no,6042,yes,no,cellular,15,may,183,1,361,1,failure,no,38403
42,blue-collar,married,secondary,no,505,yes,no,cellular,15,may,117,1,-1,0,unknown,no,38404
55,services,married,primary,no,-747,yes,no,cellular,15,may,265,7,-1,0,unknown,no,38405
49,admin.,divorced,secondary,no,132,yes,no,cellular,15,may,98,1,350,1,failure,no,38406
26,technician,single,secondary,no,626,yes,no,cellular,15,may,412,2,-1,0,unknown,no,38407
30,management,single,tertiary,no,1692,yes,no,cellular,15,may,251,1,-1,0,unknown,no,38408
29,blue-collar,married,secondary,no,47,yes,yes,cellular,15,may,245,1,-1,0,unknown,no,38409
54,unemployed,married,secondary,no,582,yes,no,cellular,15,may,693,5,372,2,failure,yes,38410
29,student,single,tertiary,no,80,yes,no,cellular,15,may,15,5,361,1,failure,no,38411
34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no,38412
25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,may,268,1,-1,0,unknown,no,38413
26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other,no,38414
31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,may,166,1,-1,0,unknown,no,38415
51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,no,38416
34,management,married,secondary,no,-285,yes,no,cellular,15,may,192,1,276,3,failure,no,38417
34,technician,single,secondary,no,194,yes,yes,cellular,15,may,1015,1,-1,0,unknown,yes,38418
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes,38419
28,student,single,secondary,no,217,yes,no,cellular,15,may,238,2,372,1,failure,no,38420
32,blue-collar,married,primary,no,252,yes,no,cellular,15,may,52,1,-1,0,unknown,no,38421
23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,no,38422
42,blue-collar,divorced,secondary,no,198,no,no,cellular,15,may,133,1,-1,0,unknown,no,38423
26,student,single,secondary,no,2138,yes,no,cellular,15,may,18,8,371,1,other,no,38424
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no,38425
29,technician,single,tertiary,no,226,yes,no,cellular,15,may,261,1,-1,0,unknown,no,38426
52,blue-collar,married,primary,no,134,yes,no,cellular,15,may,81,2,295,3,failure,no,38427
36,admin.,married,secondary,no,1479,no,no,cellular,15,may,65,2,-1,0,unknown,no,38428
28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other,yes,38429
37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,no,38430
29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no,38431
41,self-employed,married,tertiary,no,6000,yes,no,cellular,15,may,217,6,178,1,failure,no,38432
29,management,single,tertiary,no,1388,yes,no,cellular,15,may,157,3,-1,0,unknown,no,38433
32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no,38434
39,entrepreneur,married,tertiary,yes,-172,yes,no,cellular,15,may,562,2,-1,0,unknown,yes,38435
37,blue-collar,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,no,38436
30,technician,married,primary,no,95,yes,no,cellular,15,may,220,2,298,1,failure,no,38437
39,technician,single,secondary,no,12,yes,no,cellular,15,may,500,2,352,2,failure,no,38438
27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no,38439
41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no,38440
32,services,married,secondary,no,118,yes,no,cellular,15,may,20,6,-1,0,unknown,no,38441
58,blue-collar,married,primary,no,5431,yes,yes,cellular,15,may,327,3,374,1,failure,no,38442
41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,no,38443
40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,no,38444
28,blue-collar,married,secondary,no,2257,yes,no,cellular,15,may,352,1,-1,0,unknown,no,38445
21,student,single,secondary,no,126,yes,no,telephone,15,may,52,1,-1,0,unknown,no,38446
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no,38447
30,services,single,tertiary,no,717,yes,yes,cellular,15,may,116,1,-1,0,unknown,no,38448
34,services,single,secondary,no,4062,yes,yes,cellular,15,may,29,1,-1,0,unknown,no,38449
60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown,yes,38450
27,admin.,single,tertiary,no,144,yes,no,cellular,15,may,95,1,-1,0,unknown,no,38451
23,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no,38452
22,admin.,single,secondary,no,118,yes,no,cellular,15,may,564,3,-1,0,unknown,no,38453
28,admin.,single,secondary,no,-215,yes,no,cellular,15,may,188,1,360,3,failure,no,38454
25,admin.,single,tertiary,no,1056,yes,no,cellular,15,may,363,1,-1,0,unknown,no,38455
52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no,38456
32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no,38457
33,services,divorced,secondary,no,2411,yes,no,cellular,15,may,360,1,-1,0,unknown,no,38458
41,blue-collar,married,secondary,no,49,yes,no,cellular,15,may,342,2,-1,0,unknown,no,38459
28,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,6,4,-1,0,unknown,no,38460
23,student,single,secondary,no,556,yes,no,cellular,15,may,170,2,-1,0,unknown,no,38461
50,admin.,single,primary,no,181,yes,no,cellular,15,may,119,4,372,3,failure,no,38462
60,retired,divorced,secondary,no,4974,yes,no,cellular,15,may,80,4,-1,0,unknown,no,38463
26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,38464
32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes,38465
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,no,38466
40,management,married,tertiary,no,592,yes,no,telephone,15,may,15,11,-1,0,unknown,no,38467
48,blue-collar,single,primary,no,244,yes,no,cellular,15,may,54,5,-1,0,unknown,no,38468
40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes,38469
33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no,38470
46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no,38471
30,management,single,secondary,no,340,yes,no,cellular,15,may,136,2,361,1,other,no,38472
41,services,married,secondary,no,2399,yes,no,cellular,15,may,303,2,351,2,failure,no,38473
38,entrepreneur,married,tertiary,no,2069,yes,no,cellular,15,may,358,7,-1,0,unknown,no,38474
34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no,38475
33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no,38476
39,blue-collar,married,primary,no,315,yes,no,cellular,15,may,259,3,353,3,failure,no,38477
25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes,38478
23,blue-collar,single,primary,no,8627,yes,no,cellular,15,may,169,1,346,1,failure,no,38479
21,admin.,single,secondary,no,66,yes,no,cellular,15,may,31,1,330,2,failure,no,38480
22,student,single,secondary,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,38481
28,technician,single,tertiary,no,372,yes,yes,cellular,15,may,201,3,294,2,success,no,38482
42,services,married,secondary,no,1370,yes,no,cellular,15,may,36,2,-1,0,unknown,no,38483
44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes,38484
33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,no,38485
41,blue-collar,married,primary,no,89,yes,no,cellular,15,may,58,3,359,2,other,no,38486
52,technician,married,primary,no,-50,yes,no,cellular,15,may,129,2,-1,0,unknown,no,38487
47,blue-collar,married,primary,no,-290,yes,no,cellular,15,may,495,1,-1,0,unknown,no,38488
27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,141,1,343,3,failure,no,38489
33,blue-collar,single,primary,no,165,yes,no,cellular,15,may,139,2,-1,0,unknown,no,38490
41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,15,may,82,2,366,1,failure,no,38491
48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes,38492
37,entrepreneur,single,secondary,no,-22,yes,no,cellular,15,may,317,1,-1,0,unknown,yes,38493
35,technician,single,secondary,no,1501,yes,no,cellular,15,may,26,1,357,1,other,no,38494
39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,611,5,-1,0,unknown,yes,38495
46,management,married,tertiary,no,810,yes,yes,cellular,15,may,33,2,176,1,other,no,38496
52,technician,divorced,secondary,no,144,yes,no,cellular,15,may,362,1,-1,0,unknown,no,38497
40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes,38498
26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no,38499
25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,38500
33,blue-collar,married,primary,no,309,yes,no,cellular,15,may,42,4,-1,0,unknown,no,38501
24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,956,1,-1,0,unknown,yes,38502
27,blue-collar,single,secondary,no,20,yes,no,cellular,15,may,175,1,364,3,other,no,38503
30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no,38504
29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no,38505
48,services,married,secondary,no,975,yes,yes,cellular,15,may,521,2,-1,0,unknown,no,38506
25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,38507
31,admin.,single,secondary,no,-1,yes,no,cellular,15,may,99,1,352,1,failure,no,38508
42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,no,38509
26,entrepreneur,single,tertiary,no,255,yes,no,cellular,15,may,401,1,-1,0,unknown,no,38510
51,technician,married,secondary,no,1174,yes,no,cellular,15,may,301,1,-1,0,unknown,no,38511
26,services,single,secondary,no,46,yes,no,cellular,15,may,17,3,351,6,other,no,38512
58,blue-collar,married,primary,no,66,yes,no,cellular,15,may,184,4,-1,0,unknown,no,38513
30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no,38514
36,blue-collar,single,secondary,no,103,yes,no,cellular,15,may,200,5,-1,0,unknown,no,38515
49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,may,167,2,373,3,failure,no,38516
37,admin.,single,secondary,no,309,yes,no,cellular,15,may,58,3,-1,0,unknown,no,38517
38,blue-collar,divorced,secondary,no,226,yes,no,cellular,15,may,167,4,-1,0,unknown,no,38518
39,technician,single,secondary,no,400,yes,no,cellular,15,may,237,2,-1,0,unknown,no,38519
31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no,38520
40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no,38521
46,services,married,unknown,no,72,yes,no,cellular,15,may,165,3,-1,0,unknown,no,38522
31,management,single,tertiary,no,2734,yes,no,cellular,15,may,858,3,-1,0,unknown,yes,38523
29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,132,2,359,2,failure,no,38524
57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no,38525
33,technician,single,secondary,no,1064,yes,no,cellular,15,may,173,2,-1,0,unknown,no,38526
56,retired,divorced,tertiary,no,-458,yes,no,cellular,15,may,406,4,296,3,failure,no,38527
42,admin.,divorced,secondary,no,241,yes,no,cellular,15,may,1012,3,-1,0,unknown,yes,38528
31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no,38529
30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no,38530
35,admin.,divorced,secondary,no,-133,yes,no,cellular,15,may,160,2,-1,0,unknown,no,38531
34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no,38532
34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no,38533
34,management,single,tertiary,no,2360,yes,no,cellular,15,may,137,2,176,1,failure,no,38534
51,blue-collar,married,primary,no,129,yes,no,cellular,15,may,611,2,-1,0,unknown,yes,38535
49,blue-collar,married,secondary,no,598,yes,no,cellular,15,may,219,6,-1,0,unknown,no,38536
45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,no,38537
59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no,38538
52,blue-collar,divorced,primary,no,29,yes,no,cellular,15,may,223,2,298,1,failure,no,38539
32,services,divorced,secondary,no,-34,yes,no,cellular,15,may,147,2,-1,0,unknown,no,38540
29,student,single,secondary,no,949,yes,no,cellular,15,may,109,2,352,1,success,no,38541
40,blue-collar,married,secondary,no,1145,yes,no,cellular,15,may,175,4,-1,0,unknown,no,38542
31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,no,38543
33,technician,divorced,secondary,no,855,yes,no,cellular,15,may,124,3,-1,0,unknown,no,38544
28,management,single,tertiary,no,41,yes,no,cellular,15,may,885,3,352,2,other,yes,38545
32,management,married,tertiary,no,3387,yes,no,cellular,15,may,1111,5,-1,0,unknown,yes,38546
26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no,38547
